Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,AREA OCCIDENTAL,CHURUYACO,198.37,152.4,157.64,30.4,156.6,200.09,143.93,134.97,146.83,135.5,57.08,39.54
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,ORITO,ORITO,1961.72,2174.49,2243.25,2256.34,2229.93,2133.07,1777.31,1577.48,1447.77,1884.51,1991.44,1887.39
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,AREA OCCIDENTAL,SAN ANTONIO,88.45,109.41,80.63,121.63,107.03,131.42,111.96,144.27,132.06,126.81,164.2,170.6
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,AREA OCCIDENTAL,SUCIO,88.16,80.12,86.23,82.06,77.65,87.05,60.16,87.27,82.73,69.44,65.03,35.26
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),GRAN TIERRA ENERGY COLOMBIA LTD,NANCY-BURDINE-MAXINE,NANCY,209.9,193.47,188.13,192.7,180.41,158.43,176.29,164.99,165.13,157.11,161.82,154.45
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),AMERISUR EXPLORACION COLOMBIA LTD,PLATANILLO,PLATANILLO,2987.43,2946.6,3144.84,4019.7,4131.73,4362.86,4057.49,3826.49,4503.47,4168.31,3922.68,3577.21
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),GRAN TIERRA ENERGY COLOMBIA LTD,PUT-7,CUMPLIDOR,728.77,711.77,455.29,314.26,217.98,307.99,708.81,528.62,634.45,741.2,673.35,683.5
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),GRAN TIERRA ENERGY COLOMBIA LTD,PUT-7,PECARI,0,0,0,0,8.87,50.16,61.79,55.95,45.86,37.69,34.48,25.87
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,SURORIENTE,COHEMBI,5476.82,5154.41,5132.86,5109.95,5333.78,3393.97,5470.34,4715.37,4914.48,5551.43,5627.99,6036.7
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,SURORIENTE,QUILLACINGA,351.97,526.57,797.91,826.05,820.08,524.1,846.87,927.66,1037.42,1017.68,972.64,997.08
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,SURORIENTE,QUINDE,476.64,521.66,508.36,489.44,449.87,332.33,442.9,441.91,430.6,406.61,404.67,381.16
PUTUMAYO,PUERTO CAICEDO,0.70416861,-76.49864415,POINT (-76.49864415 0.70416861),ECOPETROL S.A.,NORORIENTE,MANSOYA,362.28,358.78,223.56,280.98,213.18,200.06,235.46,264.49,271.97,200.81,184.04,307.65
PUTUMAYO,PUERTO CAICEDO,0.70416861,-76.49864415,POINT (-76.49864415 0.70416861),ECOPETROL S.A.,NORORIENTE,YURILLA,45.5,151.62,47.33,94.59,3.61,2.57,140.96,103.41,156.42,71.78,5.86,141.15
PUTUMAYO,SAN MIGUEL,0.272449048,-76.84510459,POINT (-76.84510459 0.272449048),ECOPETROL S.A.,AREA SUR,ACAE SAN MIGUEL,1441.74,1337.81,1318.91,1364.19,1295.45,1260.88,987.58,1167.21,1388.36,1725.48,1559.15,1540.32
PUTUMAYO,SAN MIGUEL,0.272449048,-76.84510459,POINT (-76.84510459 0.272449048),ECOPETROL S.A.,AREA SUR,LORO,259.98,240.47,205.9,5.08,179.82,558.84,419.31,383.7,428.54,386.37,81.14,397.79
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),ECOPETROL S.A.,AREA SUR,HORMIGA,24.75,18.55,19.47,29.12,29.44,29.73,29.57,32.06,29.96,29.37,22.86,28.79
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),ECOPETROL S.A.,AREA SUR,LORO,484.24,449.19,430.25,403.82,375.69,366.25,352.02,358.42,29.56,32.98,66.24,178.81
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),GRAN TIERRA ENERGY COLOMBIA LTD,PUT-7,POMORROSO,134.95,92.61,91.95,118.89,75.69,43.67,53.59,46.87,42.08,38.13,37.76,10.61
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),EMERALD ENERGY PLC SUCURSAL COLOMBIA,MARANTA,AGAPANTO,195.77,220.48,220.58,206.95,159.02,151.74,136.41,167.66,178.19,170.64,160.64,147.59
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),EMERALD ENERGY PLC SUCURSAL COLOMBIA,MARANTA,MIRTO,440.55,359.47,268.2,273.21,406.83,486.11,421.4,427.61,361.86,360.73,324.91,386.44
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),GRAN TIERRA ENERGY COLOMBIA LTD,CHAZA,COSTAYACO,7657.6,7510.24,7115.56,6719.53,5917.99,5804.9,5958.2,6239.29,6524.91,6705.65,6542.65,7674.75
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),GRAN TIERRA ENERGY COLOMBIA LTD,GUAYUYACO,JUANAMBU,401.84,422.59,425.97,385.59,460.5,479.7,486.53,461.73,441.83,493.51,458.08,459.17
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),GRAN TIERRA ENERGY COLOMBIA LTD,PUT 1,VONU,300.37,303.47,302.48,463.91,685.31,614.01,547.32,512.5,465.54,433.33,413.66,428.95
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,LA CIRA INFANTAS,INFANTAS,13009.66,12501.58,12202.39,12164.89,12096.12,12386.12,11976.69,12056.2,12278.03,11593.66,12493.82,12567.06
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,LA CIRA INFANTAS,LA CIRA,31008.22,30325.1,30868.67,30835.09,28622.37,30620.43,30196.41,29884.44,30530.33,29737.74,28250.13,29862.39
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,MAGDALENA MEDIO,LLANITO UNIFICADO,3611.12,3581.12,3520.36,3782.35,3892.08,3717.18,3990.5,3829.74,3799.5,3620.91,3518.07,3851.07
SANTANDER,BOLIVAR,6.181715586,-73.92065703,POINT (-73.92065703 6.181715586),LAS QUINCHAS RESOURCE CORP SURCURSAL COLOMBIA,LAS QUINCHAS,BAÚL,0.9,0.74,0,0,0,0,0,0,0,0,0,0
SANTANDER,CIMITARRA,6.40972961,-74.17030427,POINT (-74.17030427 6.40972961),COMPAÑIA OPERADORA PETROCOLOMBIA S.A.S - COPP,OPÓN,ANGIE,0,0,0,0,0,0,0,0,0,129.29,111.9,111.65
SANTANDER,CIMITARRA,6.40972961,-74.17030427,POINT (-74.17030427 6.40972961),COMPAÑIA OPERADORA PETROCOLOMBIA S.A.S - COPP,OPÓN,LILIA,2.83,2.52,11.21,12.76,0.99,8.51,10.47,9.9,6.74,0.87,0,0
SANTANDER,CIMITARRA,6.40972961,-74.17030427,POINT (-74.17030427 6.40972961),COMPAÑIA OPERADORA PETROCOLOMBIA S.A.S - COPP,OPÓN,OPÓN,29,22.82,22.82,22.83,18.81,17.73,41.08,40.66,77.23,15.41,14.99,14.63
SANTANDER,CIMITARRA,6.40972961,-74.17030427,POINT (-74.17030427 6.40972961),LAS QUINCHAS RESOURCE CORP SURCURSAL COLOMBIA,LAS QUINCHAS,ACACIA ESTE,3.73,3.82,3.89,3.53,3.06,2.73,4.7,6.44,5.36,4.56,5.49,5.82
SANTANDER,EL CARMEN DE CHUCURI,6.664260002,-73.56475288,POINT (-73.56475288 6.664260002),ECOPETROL S.A.,DE MARES,SAN LUIS,51.63,51.36,51.46,51.05,51.28,51.29,51.22,27.99,0,0,0,0
SANTANDER,MUNICIPIO NN SANTANDER,6.664260002,-73.56475288,POINT (-73.56475288 6.664260002),ECOPETROL S.A.,TOCA,TOCA,33.45,31.84,34.12,33.7,33.21,34.25,34.77,33.9,34.81,33.95,0.53,0
SANTANDER,PUERTO WILCHES,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257),ECOPETROL S.A.,MAGDALENA MEDIO,GARZAS,336.12,332.93,344.38,342.78,331.72,305.18,302.52,254.56,221.55,46,43.85,128.62
SANTANDER,PUERTO WILCHES,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257),ECOPETROL S.A.,MAGDALENA MEDIO,FLAMENCOS,0,0,0,0,0,0,0,0,83.39,6.66,0,0
SANTANDER,PUERTO WILCHES,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257),ECOPETROL S.A.,MAGDALENA MEDIO,YARIGUÍ-CANTAGALLO,4544.69,4149.15,4110.25,3735.31,3600.48,3380.71,3297.4,3434.69,3820.37,3915.74,3970.54,3848.29
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),ECOPETROL S.A.,PROVINCIA P NORTE,BONANZA,1643.81,1708.38,1686.33,1654.02,1582.87,1580.37,1691.1,1823.77,1708.96,1732.55,1708.09,1697.25
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),GRAN TIERRA ENERGY COLOMBIA LTD,LA PALOMA,COLÓN,204.88,183.64,162.68,172.34,163.91,142.94,149.99,139.86,138.3,138.7,139.12,170.3
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),GRAN TIERRA ENERGY COLOMBIA LTD,LA PALOMA,JUGLAR,344.61,321.05,291.67,299.32,281.66,274.59,168.53,242.47,279,258.78,201.9,249.64
SANTANDER,RIO NEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CONVENIO BORANDA,BORANDA,0,0,0,0,0,131.16,48.62,270.65,289.58,0,0,0
SANTANDER,RIO NEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CONVENIO BORANDA,BORANDA,0,0,0,0,0,0,0,0,0,504.54,478.57,375.2
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),ECOPETROL S.A.,MAGDALENA MEDIO,CRISTALINA,0,0,0,0,0,0,163.95,199.67,166.59,37.13,0,0
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),ECOPETROL S.A.,PLAYON,AULLADOR,265.72,290.55,367.94,379.4,412.96,396.47,394.11,383.26,374.74,381.15,369.7,372.05
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),ECOPETROL S.A.,PROVINCIA P SUR,PROVINCIA,2570.41,2299.44,2493.62,2314.38,2156.82,2369.25,2300.52,2278.77,2195.1,2050.44,2169.45,2110.99
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CARARE LAS MONAS,CORAZÓN,40.41,41.66,41.64,40.35,41.45,31.44,30.84,31.39,31.52,30.23,28.86,28.49
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CARARE LAS MONAS,CORAZÓN WEST,187.62,142.99,195.4,151.48,186.58,179.64,176.61,171.08,149.1,167.55,170.35,168.5
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CARARE LAS MONAS,PAYOA,538.6,565.95,549.76,510.48,540.91,522.47,516.08,465.28,496.29,495.47,480.89,488.47
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CARARE LAS MONAS,PAYOA WEST,7.14,6.83,6.31,5.57,6.58,5.83,6.79,6.31,5.92,5.68,5.7,5.93
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CARARE LAS MONAS,SALINA,1081.18,1096.13,1099.92,1172.77,1287.42,1208.58,1202.23,1145,1156.37,1064.06,1036.86,1039.12
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,DE MARES,COLORADO,96.45,98.28,90,90.25,92.56,100.21,97.55,86.57,91.28,45.04,0.28,0
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,LISAMA NUTRIA,LISAMA,892.5,893.52,899.49,885.4,911.39,920.18,890.47,900.18,984.05,963,906.41,913.01
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,LISAMA NUTRIA,NUTRIA,1144.99,1137.48,1162.29,1116.55,979.35,742.51,751.56,1188.21,1135.59,1133.24,1160.34,1135.94
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,LISAMA NUTRIA,TESORO,203.56,199.77,190.11,218.16,177.71,137.57,162.59,159.82,144.14,126.25,150.81,94.58
SANTANDER,SIMACOTA,6.494231551,-73.45910992,POINT (-73.45910992 6.494231551),ECOPETROL S.A.,AGUAS BLANCAS,AGUAS BLANCAS,781.99,590.59,282.64,278.38,0,271.02,0,0,0,0,0,0
SANTANDER,SIMACOTA,6.494231551,-73.45910992,POINT (-73.45910992 6.494231551),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,AGUAS BLANCAS,AGUAS BLANCAS,0,0,0,0,278.95,0,275.97,258.87,266.31,560.26,410.84,153.47
SUCRE,OVEJAS,9.549655271,-75.18855916,POINT (-75.18855916 9.549655271),HOCOL S.A.,SAMAN,BONGA,6.48,6.5,6.3,6.18,6.57,6.45,6.25,5.72,5.95,5.76,5.55,5.66
SUCRE,OVEJAS,9.549655271,-75.18855916,POINT (-75.18855916 9.549655271),HOCOL S.A.,SAMAN,MAMEY,29.07,30.07,27.36,28.21,29.83,25.66,26.97,26.03,28.54,26.64,26.7,26.43
SUCRE,SAN PEDRO,9.396835638,-75.03741815,POINT (-75.03741815 9.396835638),Frontera Energy Colombia Corp Sucursal Colombia,LA CRECIENTE,LA CRECIENTE,0.96,3.05,1.21,1.04,0.27,0,1.06,1.7,0,0,1.44,2.99
TOLIMA,ALVARADO,4.582625784,-74.98630686,POINT (-74.98630686 4.582625784),HOCOL S.A.,ARMERO,TOTARE,57.54,62.27,62.86,66.37,68.54,73.55,72.78,70.45,71.36,73.61,73.73,72.27
TOLIMA,CHAPARRAL,3.743693084,-75.58986634,POINT (-75.58986634 3.743693084),HOCOL S.A.,TOLIMA,RÍO SALDAÑA,216.64,212.67,161.17,186.16,190.78,196.55,204.63,214.27,212.04,204.9,524.02,780.81
TOLIMA,ESPINAL,4.166476969,-74.89352941,POINT (-74.89352941 4.166476969),Frontera Energy Colombia Corp Sucursal Colombia,ABANICO,ABANICO,503.19,476.82,456.23,424.83,469.35,460.9,469.61,477.74,464.63,454.87,457.44,482.28
TOLIMA,GUAMO,4.076501341,-74.97657287,POINT (-74.97657287 4.076501341),LAS QUINCHAS RESOURCE CORP SURCURSAL COLOMBIA,GUASIMO,LISA,6.9,6.83,6.6,5.38,4.78,2.3,2.13,0.81,1.01,1.02,0.39,0.51
TOLIMA,MELGAR,4.193215498,-74.60517497,POINT (-74.60517497 4.193215498),PERENCO OIL AND GAS COLOMBIA LIMITED.,BOQUERÓN,GUANDO,6088.39,5810.12,5801.79,5760.25,5606.59,5530.81,5536.51,5399.55,5390.88,5492.16,5258.38,5235.81
TOLIMA,MELGAR,4.193215498,-74.60517497,POINT (-74.60517497 4.193215498),PERENCO OIL AND GAS COLOMBIA LIMITED.,BOQUERÓN,GUANDO SW,2288.96,2276.71,2376.53,2409.9,2406.07,2300.78,2256.63,2188.56,1878.8,1797.91,1958.66,1827.9
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,ORTEGA,ORTEGA,241.09,224.81,227.55,219.58,217.82,210.24,197.26,210.24,170.05,209.2,202.74,197.48
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,ORTEGA,PACANDE,315.57,308.42,292.11,295.59,301.69,286.13,290.54,289.87,288.16,283.19,286.33,256.67
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,ORTEGA,TOLDADO,947.99,863.67,901.42,913.14,762.37,684.15,820.68,892.65,911.04,315.66,0,68.52
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,TOY,TOY,0.87,23.75,59.89,117.63,128.95,143.83,152.22,155.64,159.1,150.02,150.64,158.1
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),HOCOL S.A.,PULI,TOQUI TOQUI,410.67,419.34,446.26,434,441.68,432.9,384.27,335.54,311.63,396.87,391.42,371.7
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,AMBROSÍA,AMBROSÍA,31.01,31.13,30.73,30.77,30.48,30.36,30.09,30.53,30.15,29.91,30.44,29.96
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,MANÁ,MANÁ,498.81,505.55,486.81,491.84,486.04,450.07,458.39,438.3,421.14,445.7,453.69,439.01
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,RÍO OPIA,RÍO OPIA,26.33,25.72,21.92,21.27,20.34,19.4,19.06,22.36,21.88,17.78,25.76,24.72
TOLIMA,PRADO,3.729166649,-74.87247706,POINT (-74.87247706 3.729166649),HOCOL S.A.,ESPINAL,MATACHÍN SUR,229.44,226.18,225.5,233.52,233.81,226.97,214.24,219.73,206.95,201.97,193.5,193.06
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,CHENCHE,CHENCHE,46.51,46,44.41,19.57,63.49,68.14,59.69,56.58,53.74,52.56,51.71,51.13
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,ESPINAL,MATACHÍN NORTE,1524.08,1337.2,1225.37,1413.39,1379.37,1422.45,1301.09,1296.43,1230.6,1211.36,1199.05,1234.76
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,ESPINAL,MATACHÍN SUR,101.25,97.32,83.7,126.28,138.12,127.46,116.01,115.65,118.98,113.89,111.06,92.44
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,ESPINAL,PURIFICACIÓN,159.04,150.64,149.22,146.22,144.94,142.42,136.96,133.55,127.61,128.62,102.48,55.38
TOLIMA,SAN LUIS,4.057271684,-75.16320806,POINT (-75.16320806 4.057271684),HOCOL S.A.,ORTEGA,PACANDE,93.07,0,0,0,81.45,110.5,84.16,64.93,55.26,23.62,42.79,50.72
