Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),ECOPETROL S.A.,TAURAMENA,CUSIANA,703.45,623.66,611.81,645.97,701.67,681.5,769.63,702.18,801.33,796.91,817.23,712.54
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),ECOPETROL S.A.,CUSIANA NORTE,CUSIANA NORTE,0,0,0,0,0,0,92.23,0,0,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),CEPSA COLOMBIA S.A.,GARIBAY,JILGUERO,241.34,233.8,200.22,0,0,0,0,0,0,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),CEPSA COLOMBIA S.A.,TIPLE,JILGUERO SUR,193.74,195.83,162.12,0,0,0,0,0,0,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,KANANASKIS,556.14,575.93,480.49,99.43,0,388.28,236.29,109.69,112.08,105.46,203.42,298.98
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,MAX,261.23,261.23,170.01,0,0,0,0,0,91.79,258.76,261.09,260.55
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),CEPSA COLOMBIA S.A.,GARIBAY,MELERO,87.72,98.24,88.29,0,0,0,0,0,0,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TARO TARO,399.42,396.04,267.4,0,0,0,124.25,288.22,279.74,178.17,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,34987.24,36756.21,35999.17,33587.72,28047.2,32174.75,31397.15,31559.5,30117.54,28019.94,27583.03,29235.58
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,355.12,381.57,234.14,0,0,0,7.88,333.38,341.01,340.82,337.31,337.97
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,PAUTO SUR,23898.49,23463.95,0,0,0,0,0,0,0,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,4318.55,4205.95,3819.69,3868.82,268.86,1879.47,3110.47,3216.57,3040.73,3005.79,3015.73,3143.31
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,AZAFRÁN,516.34,477.86,346.47,0.95,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,COREN,1258.06,1284.35,1200.15,1236.2,1215.02,1141.41,1139,1090.3,1076.04,1032.4,930.21,877.63
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,COROCORA,722.98,692.25,661.1,698.45,718.79,680.17,671.4,617.51,619.6,645.89,617.17,613.42
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,CORSUR,78.28,73.91,163.93,236.22,205.59,218.01,228.33,195.9,176.42,204.89,200.5,199.42
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRÍA,LOS ACEITES,81.79,77.98,57.26,0,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,GARCERO,PALMARITO,179.9,148.1,156.58,167.72,122.41,144.41,157.73,149.94,146.78,109.88,123.42,139.01
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,PETIRROJO,41.15,39.54,40.63,8.71,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRÍA,PRIMAVERA,40.12,40.37,32.08,0,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,GARCERO,SIRENAS,24.37,29.84,3.73,0,0,0.97,0.99,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),CEPSA COLOMBIA S.A.,MERECURE,TAMARINIZA,0,0,221.4,0,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,ESTERO,TOROS,35.21,35.79,36.03,34.49,33.83,36.85,33.09,30.53,34.41,30.82,24.28,30.54
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,YALEA,TRINIDAD,521.16,539.35,522.8,484.64,492.9,549.05,504.37,520.69,513.35,510.22,531.06,564.75
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,TULIPÁN,128.43,123.36,74.75,3.79,0,0,0,0,0,0,0,0
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CABRESTERO,AKIRA,1920.33,2547.39,2118.26,1853.75,1094.9,1363.79,1585.11,1573.61,1809.76,1724.27,1577.59,1544.12
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CABRESTERO,BACANO,3403.38,3123.5,2614.48,2781.1,1433.44,2263.14,2844.62,3075.42,2978.34,4426.62,4772.6,4434.27
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CARUTO,0,227.9,220.26,217.27,218.69,213.41,209.45,210.1,206.23,198.99,198.03,193.63
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CARUTO,237.72,0,0,0,0,0,0,0,0,0,0,0
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),GEOPARK COLOMBIA S.A.S.,LLA 34,CURUCUCÚ,225.94,218.95,135.63,0,0,0,0,0,64.18,197.57,196.46,182.15
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),GEOPARK COLOMBIA S.A.S.,LLA 34,GUACO,381.67,350.26,194.79,0,0,0,302.84,326.98,272.37,244.87,219.6,183.29
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),GEOPARK COLOMBIA S.A.S.,LLA 34,JACAMAR,33.85,30.83,18.9,0,0,0,0,0,0,0,0,0
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),GEOPARK COLOMBIA S.A.S.,LLA 34,JACANA,26365.64,27510.23,29643.37,26851.45,23547.94,22050.82,23870.71,24764.39,25432.18,24556.76,24133.06,23855.03
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,BORAL,12.43,5.64,0,20.75,0,52.67,491.48,590.63,642.41,679.61,689.14,673.85
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,PIEDEMONTE,FLOREÑA,0,0,3556.04,3618.4,3648.48,3608.28,3082.56,3345.41,3209.51,3207.68,3273.31,3289.83
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,FLOREÑA,3671.18,3838.84,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,PIEDEMONTE,FLOREÑA MIRADOR,0,0,2682.14,2646.92,2338.73,2279.57,2123.39,2357.09,2408.5,2400.26,2394.11,2420.85
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,FLOREÑA MIRADOR,2579.08,2854.52,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,CASANARE,LA GLORIA NORTE,424.41,471.54,415.21,371.42,364.97,380.04,431.31,460.52,437.55,449.7,422.57,431.79
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,LOS POTROS,118.48,4.34,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,MARSUPIAL,0.32,0,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,CASANARE,MORICHAL,191.5,188.47,183.48,176.18,171.97,176.04,166.09,161.35,159.74,159.72,158.98,154.22
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,PIEDEMONTE,PAUTO SUR,0,0,22484.37,22674.37,22589.31,21146.41,19500.17,21889.26,21314.81,20987.22,20844.21,20470.48
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,RECETOR,PAUTO SUR RECETOR,568.85,529.98,516.48,495.66,498.84,364.06,206.65,521.26,508.16,515.07,497.59,461.75
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),CANACOL ENERGY COLOMBIA SAS,RANCHO HERMOSO,RANCHO HERMOSO,194.72,195.31,195.48,191.76,189.45,147,138.91,368.15,403.63,384.63,352.62,272.19
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,TILODIRÁN,1450.3,1410.94,1117.27,933.16,489.3,719.43,796.82,1022.25,1042.68,1015.63,995.81,969.64
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,CASANARE,TOCARIA,193.43,189.92,160.94,163.55,164.81,166.03,155.36,158.65,145.83,170.52,166.89,171.22
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,VIGIA,411.95,414.67,433.64,409.7,311.36,398.3,407.13,401.1,384.9,385.7,319.26,316.2
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,RECETOR,VOLCANERA,9.79,8.75,7,0,0,0,0,0,0,0,6,0
CAUCA,PIAMONTE,1.054128816,-76.4443271,POINT (-76.4443271 1.054128816),GRAN TIERRA ENERGY COLOMBIA LTD,GUAYUYACO,GUAYUYACO,394.6,383.5,400.66,0,0,0,0,0,0,0,0,0
CAUCA,PIAMONTE,1.054128816,-76.4443271,POINT (-76.4443271 1.054128816),GRAN TIERRA ENERGY COLOMBIA LTD,SANTANA,MARY,129.71,129.61,108.3,0,0,0,0,0,0,0,0,0
CAUCA,PIAMONTE,1.054128816,-76.4443271,POINT (-76.4443271 1.054128816),GRAN TIERRA ENERGY COLOMBIA LTD,SANTANA,MIRAFLOR,236.61,211.52,42.95,0,0,0,0,0,0,0,0,0
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CARRAO ENERGY S.A. SUCURSAL COLOMBIA,VMM 2,MONO ARAÑA,414.89,369.49,310.38,0,0,0,0,263.27,521.25,488.91,463.98,457.77
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CARRAO ENERGY S.A. SUCURSAL COLOMBIA,SANTA ISABEL,OSO PARDO,125.91,121.7,60.57,0,0,0,0,0,0,0,0,0
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,MIDAS,CHUIRA,194.01,202.56,211.77,211.06,138.43,171.67,174.87,175.66,173.31,174.39,172.04,172.3
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,TISQUIRAMA,LOS ANGELES,589.79,595.19,286.95,0,0,0,0,0,229.16,770.85,712.18,658.78
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,FORTUNA,PIMIENTO,1.25,4.39,0,0,0,0,0,0,0,0,0,0
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,TISQUIRAMA,QUERUBÍN,85.61,72.19,42.94,0,0,0,0,0,53.13,104.41,100.88,101.28
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,FORTUNA,TOTUMAL,20.27,18.67,0,0,7.49,0,0,0,10.92,0,0,596.11
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,TISQUIRAMA,TRONOS,7.65,7.58,3.92,0,0,0,0,0,0,0,0,1.67
CESAR,SAN ALBERTO,7.769815987,-73.47218888,POINT (-73.47218888 7.769815987),GRAN TIERRA ENERGY COLOMBIA LTD,TISQUIRAMA,SANTA LUCÍA,224.45,222.49,107.83,0,0,0,0,0,0,0,0,0
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),GRAN TIERRA ENERGY COLOMBIA LTD,MIDAS,ACORDIONERO,14708.88,14737.43,13152.72,11488.17,10597.85,10243.33,10308.6,9598.19,9365.43,9320.32,9582.05,10657.81
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),ECOPETROL S.A.,TISQUIRAMA-C,CARONTE,30.7,25.59,11.68,0,0,0,0,0,0,0,0,0
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),ECOPETROL S.A.,TISQUIRAMA-C,SAN ROQUE,1247.93,1234.43,1452.84,1301.44,1173.51,1301.44,1396.98,1360.41,1317.96,1334.12,1277.06,1301.84
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),ECOPETROL S.A.,TISQUIRAMA-C,TISQUIRAMA,1915.85,1860.62,1865.23,1795.17,1753.53,1653.81,1663.76,1537.78,1513.94,1446.17,1394.61,1524.72
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),GRAN TIERRA ENERGY COLOMBIA LTD,MIDAS,ZOE,3.27,2.61,0,0,4.19,0,2.77,0,3.38,3.04,2.1,3.06
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),HOCOL S.A.,VIM 8,ARRECIFE,0,0,0,0,0,0,0,0,0,0.16,0.07,0.07
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),CANACOL ENERGY COLOMBIA SAS,ESPERANZA,NELSON,0,0,0,0,0,0,0,0,0,0,0.31,0.31
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,ESPERANZA,NELSON,0.27,0.25,0.24,0.24,0.32,0.3,0.32,0.33,0.32,0.32,0,0
CUNDINAMARCA,GUADUAS,5.173554764,-74.64014651,POINT (-74.64014651 5.173554764),Frontera Energy Colombia Corp Sucursal Colombia,DINDAL,GUADUAS,126.77,125.31,124.55,124.13,111.19,105.03,106.35,109.19,107.74,106.77,110.87,112.55
CUNDINAMARCA,PULI,4.691336253,-74.68074404,POINT (-74.68074404 4.691336253),HOCOL S.A.,PULI,PULI,53.38,52.94,53.48,53.54,0,0,0,0,0,0,0,0
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,ARRAYÁN,1318.95,1308.16,1309.07,1310.59,1168.24,1066.88,1003.91,931.64,473.35,493.32,658.77,648.87
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PALERMO,BALCÓN,663.68,614,623.14,541.41,605.55,684.27,616.22,647.91,649.11,647.58,648.26,645.21
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,BRISAS,206.32,251.16,265.62,282.9,291.56,282.89,269.03,271.76,271.35,273.19,259.32,257.53
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,DINA CRETÁCEOS,1241.26,1122.01,1015.46,1013.47,923.14,922.62,876.66,840.03,874.68,958.23,958.52,934.16
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,DINA NORTE,445.74,448.75,447.37,463.92,444.61,449.35,428.19,415.48,376.06,354.38,324.93,334.46
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,DINA TERCIARIOS,2685.04,3016.51,3039.62,2986.33,2918.22,2939.34,2891.13,2937.54,2763.57,2780.63,2841.03,2759.21
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,TEMPRANILLO,185.06,94.96,37.97,147.15,158.91,169.78,167.38,162.61,162.78,154.3,161.46,161.11
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,TEMPRANILLO NORTE,102.45,144.91,157.52,153.27,171.6,160.79,161.82,160.89,166.41,167.82,166.12,164.8
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,TENAY,180.67,173.24,116.53,146.25,160.09,166.35,166.32,161.13,148.69,74.3,95.98,101.64
HUILA,BARAYA,3.135423634,-74.95797796,POINT (-74.95797796 3.135423634),HOCOL S.A.,HUILA,ANDALUCIA,84.75,87.24,85.8,85.93,85.13,75.04,61.09,70.05,59.57,32.38,0,0
HUILA,GARZON,2.172441496,-75.57131243,POINT (-75.57131243 2.172441496),EMERALD ENERGY PLC SUCURSAL COLOMBIA,MATAMBO,GIGANTE,1319.45,1311.01,1302.21,960.41,1245.18,422.17,1237.44,1236.35,1230.22,1208.82,1059.49,1227.89
HUILA,GIGANTE,2.371781539,-75.51699754,POINT (-75.51699754 2.371781539),EMERALD ENERGY PLC SUCURSAL COLOMBIA,MATAMBO,GIGANTE,0,0,0,0,0,772.52,0,0,0,0,0,0
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PIJAO-POTRERILLO,CEBÚ,197.85,135.46,147.38,20.16,0,0,62.65,147,67.23,140.99,176.01,164.78
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,CAGUAN,ESPINO,16.26,19.82,13.91,14.15,14.32,14.94,14.36,15.24,15.23,16.67,14.39,16.14
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,CAMPOS TELLO Y LA JAGUA,LA JAGUA,55.8,54.08,52.86,49.74,49,54.78,49.38,48.99,48.55,49.26,48.57,48.35
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PIJAO-POTRERILLO,PALOGRANDE,927.16,944.07,991.78,977.83,852.85,924.78,1017.11,1056.48,1096.59,1040.99,1036.42,893.37
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PIJAO-POTRERILLO,PALOGRANDE HONDA,677.4,904.43,894.31,772.6,720.04,696.53,608.46,468.25,666.95,654.15,684.46,755.28
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PIJAO-POTRERILLO,PIJAO POTRERILLO,100.84,90.88,77.62,11.69,0,0,54.33,40.87,53.62,49.52,87.86,96.46
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,CAGUAN,RIO CEIBAS,785.02,917.27,922.82,865.87,845.63,840.6,861.71,856.76,846.29,830.1,742.19,724.6
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PALERMO,SAN FRANCISCO,2255.06,2738.67,2463.13,2331,2235.58,2180.42,2142.19,2154.64,2129.2,2255.74,2201.69,2438.63
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,CAMPOS TELLO Y LA JAGUA,TELLO,4102.44,4135.99,4181.4,4205.34,4154.63,3919.13,3618.13,3491.61,3487.86,3530.95,3558.7,3663.64
HUILA,PAICOL,2.40689827,-75.72803027,POINT (-75.72803027 2.40689827),HOCOL S.A.,RIO PAEZZ,LA CAÑADA NORTE,1298.91,1731.71,1707.3,1645.67,1632.37,1609.67,1540.58,1477.95,1632.28,1607.39,1702.37,1758.95
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,PALERMO,PALERMO,117.16,119.01,127.69,126.82,127.77,127.78,124.09,129.76,131.31,129.54,131.74,135.43
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,PALERMO,SAN FRANCISCO,1555.24,1496.02,1386.31,1466.36,1452.7,1398.54,1405.67,1460.18,1418.65,1436.63,1395.63,1423.6
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,SANTA CLARA,SANTA CLARA,412.13,404.65,404.56,341.48,330.04,331.86,334.47,348.65,350.01,292.8,253.59,263.88
HUILA,TESALIA,2.526855132,-75.68259642,POINT (-75.68259642 2.526855132),HOCOL S.A.,RIO PAEZ,LA HOCHA,926.93,987.9,984.98,933.07,941.73,980.35,949.62,940.33,975.5,1059.1,1077.82,1040.62
HUILA,VILLAVIEJA,3.287057875,-75.13838292,POINT (-75.13838292 3.287057875),ECOPETROL S.A.,PIJAO-POTRERILLO,LOMA LARGA,313.43,358.8,366.52,249.78,202.29,240.77,255.09,215.52,298.13,135.9,188.56,177.88
HUILA,YAGUARA,2.646563339,-75.51592645,POINT (-75.51592645 2.646563339),ECOPETROL S.A.,HOBO,YAGUARA,1721.63,1621.79,1693.41,1604.97,1625.44,1569.6,1494.84,1497.06,1469.17,1464.84,1462.95,1499.93
MAGDALENA,ARIGUANI,9.834264955,-74.08460085,POINT (-74.08460085 9.834264955),PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,EL DIFÍCIL,EL DIFÍCIL,132.99,92.14,99.67,116.74,111.63,109.04,111.03,113.36,83.55,64.98,59.1,58.26
MAGDALENA,PLATO,9.76945611,-74.60181576,POINT (-74.60181576 9.76945611),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,VIM 1,LA BELLEZA,1054.1,664.23,0,0,0,0,0,0,0,0,0,0
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,GUAMA,CAPURE,1.6,2.24,1.82,1.01,0,0,0,0,0,0,0,0
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,GUAMA,COTORRA,0.79,0.69,0.33,0.33,0,0,0,0,0,0,0,0
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,GUAMA,MANAMO,0.14,0.63,2.43,0.95,0,0,0,0,0,0,0,0
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,GUAMA,PEDERNALITO,2.76,1.88,1.94,1.09,0,0,0.15,0,0,0,0,0
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CPO 9,AKACIAS,20511.55,19681.47,20234.43,17046.57,2880.89,0,0,0,0,2340.14,10901.89,14223.74
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CUBARRAL,CASTILLA,176.07,168.84,137.1,163.74,156.6,140.2,137.63,158.5,142.98,132.53,144.33,80.62
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CUBARRAL,CASTILLA NORTE,44857.54,45269.98,46596.22,46091.02,44095.5,43501.21,42690.63,41934.92,42208.63,40885.75,41090.83,38312.62
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CUBARRAL,CHICHIMENE,50433.11,48330.41,50832.16,43320.92,42592.89,46004.63,50247.18,49553.77,49387.71,50795.05,49086.81,47558.26
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CUBARRAL,CHICHIMENE SW,388.42,712.31,306.24,88.16,0,0,0,210.39,391.11,849.55,711.71,693.35
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CORCEL A,0,189.39,186.97,181.97,155.43,151.78,134.83,119.34,118.72,119.25,122.85,121.75
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CORCEL A,201.99,0,0,0,0,0,0,0,0,0,0,0
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CORCEL C,0,210.35,205.54,141.9,77.64,11.26,7.22,0,0,0,0,0
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CORCEL C,210.19,0,0,0,0,0,0,0,0,0,0,0
