Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
CASANARE,OROCUE,4915139133,-7159873966,POINT (-7159873966 4915139133),PERENCO COLOMBIA LIMITED,SARDINAS,GARCERO,18078.9,16167.5,18137.49,18453.3,19600.76,17905.18,18550.89,17938.35,12383.7,4682.77,8241.22,17680.41
CASANARE,OROCUE,4915139133,-7159873966,POINT (-7159873966 4915139133),EMERALD ENERGY PLC SUCURSAL COLOMBIA,VIGIA SUR,CAMPO RICO,51122.57,34521.11,38929.66,40810.35,44604.4,44246.43,0,0,0,0,0,0
CASANARE,OROCUE,4915139133,-7159873966,POINT (-7159873966 4915139133),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,VIKINGO,LLA 47,6533.27,5891.81,6503.29,6382.04,4300.16,6112.4,6461.61,6491.5,4771.43,6668.27,3996.61,5210.68
CASANARE,OROCUE,4915139133,-7159873966,POINT (-7159873966 4915139133),PERENCO COLOMBIA LIMITED,VIREO,OROPENDOLA,3675.7,3156.39,3501.84,2912.96,3664.13,3552.73,3591.92,3525.73,3337.66,3413.61,3253.5,3435.93
CASANARE,OROCUE,4915139133,-7159873966,POINT (-7159873966 4915139133),Frontera Energy Colombia Corp Sucursal Colombia,ZOPILOTE,CRAVOVIEJO,34053.63,28787.18,32146.77,29993.13,28867.79,23435.34,25946.98,25566.46,25424.95,26011.17,24270.06,28048.38
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),PERENCO COLOMBIA LIMITED,ABEJAS,ESTERO,23201.87,20943.95,22251.53,22822.36,23469.1,22414.36,23345.5,23444.22,24399.56,26947.27,26291.01,26756.11
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),Frontera Energy Colombia Corp Sucursal Colombia,AZOR,ARRENDAJO,3256.7,2824.86,3008.65,2918.78,2908.08,2825.43,3294.29,3073.64,2728.55,2671.51,2489.63,2657.63
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,BEGONIA,LLA 40,7396.89,6732.36,7604.65,7256.96,5505.88,6581.44,6493.81,6142.29,5404.54,5557.98,5422.13,5354.3
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),PERENCO COLOMBIA LIMITED,CAÑO GARZA,CASANARE,3224.85,2612.2,3198.17,2919.32,2154.98,2665.01,2663.07,2447.61,2254.35,2223.77,1485.3,3045.93
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),PERENCO COLOMBIA LIMITED,CAÑO GARZA NORTE,CASANARE,3437.63,3002.15,3323.08,2995.75,3393.93,3204.9,3247.41,3232.69,3072.02,3226.73,3278.12,3329.27
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),PERENCO COLOMBIA LIMITED,CHAPARRITO,ESTERO,7339.53,7114.1,4592.74,7014.48,7323.38,7062.6,7340.73,7890.21,7472.08,7888.24,7620.15,7634.96
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,CUERVA NORESTE,LA CUERVA,415.47,0,0,0,0,0,0,0,12.95,4.7,0,0
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,CUERVA OESTE,LA CUERVA,14933.88,12980.77,13181.87,11843.29,11348.4,9855.49,11087.02,11673.87,12149.53,11689.87,11359.14,11420.16
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,CUERVA SUR,LA CUERVA,7503.95,6296.21,6943.81,6582.56,6746.2,6571.38,6600.73,6513.97,6766.82,6992.92,6454.85,6486.59
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,DOROTEA B,DOROTEA,39381.49,34564.74,46839.87,35659.79,34529.93,33830.11,34778.99,33592.84,28886.82,30420.7,28255.31,28924.32
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA B,LEONA,2875,2620.94,2874.04,2661.85,2594.22,2434.36,2441.84,2424.52,2245.17,2232.93,2116.11,2066.57
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA B NORTE,LEONA,880.57,741.88,836.51,847.01,808.51,813.87,829.35,767.2,760.93,756.66,693.41,701.51
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA B SUR,LEONA,317.37,294.99,99.45,44.09,44.08,0,107.21,415.41,441.79,450.77,400.93,395.22
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA C,LEONA,752.24,693.75,790.22,761.99,693.69,667.59,661.65,650.7,608.83,618.45,627.5,659.21
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),"SUELOPETROL, C.A. SUCURSAL COLOMBIA",OMI,LLA 61,2426,2110.04,2299.35,2039.17,2512.86,2942.1,3001.59,3004.88,2969.75,2648.99,2797.36,3030.61
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),Frontera Energy Colombia Corp Sucursal Colombia,YAGUAZO,ARRENDAJO,24278.55,21210.49,23576.25,21673.62,19257.15,17064.72,18274.94,17906.91,16993.86,16614.75,14814,15261.25
CASANARE,PAZ DE ARIPORO,5779915281,-7086947037,POINT (-7086947037 5779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,YAMÚ,YAMU,1321.51,1167.67,1311.42,1386.04,1305.27,1375.3,1337.49,1327.01,1145.45,1191.58,1093.81,1117
CASANARE,PORE,5663194953,-7192580806,POINT (-7192580806 5663194953),PERENCO OIL AND GAS COLOMBIA LIMITED.,CARUPANA,YAMU,4558.41,3118.45,3898.58,5184.42,6091.43,6283.72,6612.1,6351.5,6806.02,6529.88,7464.39,9702.81
CASANARE,PORE,5663194953,-7192580806,POINT (-7192580806 5663194953),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,KONA,LLA 16,0,0,6943.37,7603.78,1320.62,0,0,0,0,0,0,0
CASANARE,PORE,5663194953,-7192580806,POINT (-7192580806 5663194953),PERENCO OIL AND GAS COLOMBIA LIMITED.,POTRILLO,YAMU,1309.9,1172.65,1275.17,1157.26,1257.82,1243.59,1073.29,1326.77,1239.25,1227.68,0,0
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,ADALIA,LLA 30,8817.88,7892.37,8747.85,8353.68,7081.12,8253.05,8273.18,8170.6,9151.79,8792.15,8171.75,8096.42
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),Frontera Energy Colombia Corp Sucursal Colombia,ARAUCO,CUBIRO,1059.69,936.97,1022.04,975.08,1005.1,977.73,1052.53,1057.82,992.22,1060.87,760.57,770.38
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),PERENCO COLOMBIA LIMITED,BARQUEREÑA,CASANARE,3249.87,6082.84,5506.63,6034.42,6230.71,5828.29,6132.05,6292.05,6477.42,5256.57,6316.58,6925.73
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),PERENCO COLOMBIA LIMITED,CAÑO GANDUL,COROCORA,6303.73,5438.68,6159.44,6229.79,6343.61,5947.46,5950.022,6135.21,5944.4,5906.31,6232.59,6217.01
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),Frontera Energy Colombia Corp Sucursal Colombia,CARETO,CUBIRO,3932.16,3528.78,3786.69,3674.06,3758.28,3609.77,3819.52,3798.34,3561.98,3570.37,3248.67,3327.12
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),INVEPETROL LIMITED COLOMBIA,CEDRILLO,CASANARE ESTE,7137.36,4970.32,3920.04,2847.71,2122.96,2348.56,2027.26,1895.71,572.38,700.39,697.05,687.2
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),Frontera Energy Colombia Corp Sucursal Colombia,COPA,CUBIRO,34298.66,30776.37,30418.77,28047.51,28059.65,27987.24,29430.5,26784.38,26279.9,27533.8,25825.05,26324.9
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),Frontera Energy Colombia Corp Sucursal Colombia,COPA A NORTE,CUBIRO,24087.89,21721.77,22349.11,20167.55,19742.66,18854.25,18951.94,17626.12,17169.83,17302.28,11804.59,10775.91
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),Frontera Energy Colombia Corp Sucursal Colombia,COPA A SUR,CUBIRO,3720.58,3515.17,3929.64,3216.95,2418.72,1332.86,1366.35,1611.98,3095.26,2956.78,2924.13,2824.2
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),Frontera Energy Colombia Corp Sucursal Colombia,COPA B,CUBIRO,4110.83,3974.54,4288.17,3813.94,3851.23,3228.26,3582.04,3762.34,3681.88,3829.11,3504.13,3683.7
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),Frontera Energy Colombia Corp Sucursal Colombia,COPA C,CUBIRO,1047.69,357.28,458.57,2461.33,4442.71,4010.7,4045.2,3664.93,3199.26,3165.34,3016.2,3195.38
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),Frontera Energy Colombia Corp Sucursal Colombia,COPA D,CUBIRO,9767.56,9110.44,9954.02,13684.5,16864.92,15705.06,16043.65,15840.57,13890.37,12105.16,9324.01,8300.72
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),PERENCO COLOMBIA LIMITED,CRAVO ESTE,CASANARE,11429.5,9944.27,10205.19,10201.88,10505.19,10116.25,10165.52,10100.33,3616.18,1236.59,7430.34,8481.51
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),INVEPETROL LIMITED COLOMBIA,CURITO,CASANARE ESTE,3613.22,3169.55,3512.64,2815.3893,3002.07,2873.99,2834.21,2940.74,2691.19,2859.36,2542.53,2801.24
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),PERENCO COLOMBIA LIMITED,LA FLORA,CASANARE,8246.27,7306.69,8212.48,7684.3,8199.44,7896.39,8160.92,7534.7,6537.32,8389.29,7076.62,7096.69
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LAS MARACAS,LOS OCARROS,13425.26,11929.22,15078.57,13876.98,4693.75,9699.43,10004.71,9304.35,6696.28,3090.68,3454.2,3666.34
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),COLOMBIA ENERGY DEVELOPMENT CO,LEONO,LLA 23,0,0,906.39,1669.65,6743.73,4080.87,5286.12,6519.88,5548.92,5720.7,5014.07,4631.96
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),COLOMBIA ENERGY DEVELOPMENT CO,PANTRO,LLA 23,183.97,281.6,248.7,236.61,166.58,121.75,188.25,123.8,86.6,108.75,93.99,86.27
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),Frontera Energy Colombia Corp Sucursal Colombia,PETIRROJO SUR,CUBIRO,0,0,0,0,0,0,0,6.09,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),PERENCO COLOMBIA LIMITED,REMACHE NORTE,COROCORA,9977.47,8917.9,10265.9,11937.48,14816.76,14115.95,13928.28,15027.32,14513.6,15029.78,14894.56,15081.3
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),PERENCO COLOMBIA LIMITED,REMACHE SUR,COROCORA,6264.81,5997.11,6797.65,6200.67,5272.29,5918.96,6109.5,6046.97,6197.24,6350.48,6179.82,5858.33
CASANARE,SAN LUIS DE PALENQUE,5274955665,-7181749276,POINT (-7181749276 5274955665),Frontera Energy Colombia Corp Sucursal Colombia,TIJERETO,CUBIRO,0,0,0,0,0,0,0,13.2,0,0,0,0
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),VERANO ENERGY LIMITED SUCURSAL,AZOGUE,LLA 32,22126.6,19988.51,21687.46,19659.74,18692.38,16965.45,16712.82,15852.19,15467.8,13952.92,13292.46,12468.81
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),VERANO ENERGY LIMITED SUCURSAL,CALONA,LLA 32,9224.41,4485.58,4140.66,5183.54,7493.73,12620.29,9920.52,8181.15,6391.03,6679.38,5111.91,5336.38
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),Frontera Energy Colombia Corp Sucursal Colombia,Canaguay,CANAGUARO,7959.32,5380.09,5223.97,4532.19,3403.41,7267.96,6907.65,6608.45,333.12,0,8099.86,7232.31
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),VERANO ENERGY LIMITED SUCURSAL,CARMENTEA,LLA 32,2507.64,0,5954.17,11629.65,11810.92,11623.63,11225.78,9347.4,8287.15,7640.39,4899.18,3801.05
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),GEOPARK COLOMBIA S.A.S.,CHACHALACA,LLA 34,0,0,753.13,0,0,0,625.31,1062.6,0,0,0,0
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),GEOPARK COLOMBIA S.A.S.,CHIRICOCA,LLA 34,17394.14,14460.93,15230.93,13973.28,13642.66,12603.96,12450.74,12283.8,11315.54,11571.5,11187.29,11224.15
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),ECOPETROL S.A.,CUSIANA,RÍO CHITAMENA,22448.17,19586.83,20922.58,19728.08,19577.03,17274.45,18223.83,17098.17,17677,16411.39,14337.44,15172.76
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),ECOPETROL S.A.,CUSIANA,TAURAMENA,21457.49,18682.02,19732.27,15377.2,24563.12,21160.59,19598.92,19943.05,19758.63,19841.3,17678.21,20812.06
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),VERANO ENERGY LIMITED SUCURSAL,KANANASKIS,LLA 32,14171.31,16795.24,12053.45,2684.12,2714.69,2668.04,2643.11,2168.54,2647.82,2923.97,6714.65,7376.58
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),GEOPARK COLOMBIA S.A.S.,MAX,LLA 34,7752.72,6962.3,7187.93,5365.03,5763.26,6968.16,7389.54,7614.56,7408.05,6127.39,7325.46,7598.43
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),GEOPARK COLOMBIA S.A.S.,TARO TARO,LLA 34,0,0,20296.39,20290.26,16756.52,13292.03,12449.77,11846.25,9299.9,3389.78,10898.31,11164.1
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),GEOPARK COLOMBIA S.A.S.,TIGANA,LLA 34,827380.09,783852.31,817598.45,814805.74,780775.31,771215.07,807865.6,842729.53,801357.76,841847.59,844900.91,889443.91
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),GEOPARK COLOMBIA S.A.S.,TILO,LLA 34,10320.4,9276.67,10070.27,9737.27,3602.29,7309.92,9252.5,8998.75,8754.46,9051.29,8794.2,9005.04
CASANARE,TAURAMENA,4697463691,-7262922436,POINT (-7262922436 4697463691),GEOPARK COLOMBIA S.A.S.,TUA,LLA 34,110544.07,96906.81,105759.01,100547.07,90476.48,95821.62,92642.83,78150.58,74007.06,85185.55,89257.45,77112.61
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),LEWIS ENERGY COLOMBIA INC,AZAFRÁN,GUACHIRIA SUR,0,0,10609.7,10027.29,8782.41,7623.23,8214.45,9129.67,7777.48,7159.54,6142.47,6382.28
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),PERENCO COLOMBIA LIMITED,COREN,COROCORA,24444.81,23622.01,25742.37,24572.31,24374.32,23882.17,24231.99,23393.46,21403.44,22484.29,21448.2,19949.42
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),PERENCO COLOMBIA LIMITED,COROCORA,COROCORA,18012.95,17932.42,21500.19,20209.57,20086.5,19140.37,19051.69,18359.95,17215.89,17044.85,15467.61,14796.39
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),PERENCO COLOMBIA LIMITED,CORSUR,COROCORA,4904.45,4385.45,4892.71,4349.82,4286.25,4289.33,4466.17,4475.77,4287.27,4514.5,4446.81,4417.54
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),LEWIS ENERGY COLOMBIA INC,LOS ACEITES,GUACHIRÍA,0,0,346.67,1680.78,1207.38,1861.85,1870.5,1884.98,1786.69,1792.64,1512.86,1620.56
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),PERENCO COLOMBIA LIMITED,PALMARITO,GARCERO,4153.4,3690.86,4702.11,5175.56,4624.67,4812.73,4714.77,4782.5,4823.92,5016.98,4978.32,5109.19
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),Frontera Energy Colombia Corp Sucursal Colombia,PETIRROJO,CUBIRO,0,0,0,0,0,0,0,25.02,0,0,0,0
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),LEWIS ENERGY COLOMBIA INC,PRIMAVERA,GUACHIRÍA,0,0,51.89,800.27,688.02,1069.03,1038.3,969.2,918.08,883.84,822.79,868.95
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),PERENCO COLOMBIA LIMITED,TOROS,ESTERO,977.21,859.72,934.58,904.79,954.6,874.33,991.46,957.09,929.58,885.87,891.24,890.7
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),PERENCO COLOMBIA LIMITED,TRINIDAD,YALEA,17141.07,14883.31,16883.86,12989.96,13781.65,16580.83,17590.8,17668.71,16497.93,16392.17,16239.3,16176.62
CASANARE,TRINIDAD,5354527091,-7125479519,POINT (-7125479519 5354527091),LEWIS ENERGY COLOMBIA INC,TULIPÁN,GUACHIRIA SUR,0,0,3731.08,3233.96,2852.36,3068.39,3049.75,3161.95,2931.29,2877.78,3620.01,4037.33
CASANARE,VILLA NUEVA,4528307719,-7282314281,POINT (-7282314281 4528307719),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,AKIRA,CABRESTERO,47010.54,51337.19,66280.63,59455.71,52606.53,62805.28,71453.39,67702.32,55454.39,55988.41,56050.04,73260.22
CASANARE,VILLA NUEVA,4528307719,-7282314281,POINT (-7282314281 4528307719),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,BACANO,CABRESTERO,124630.12,111799.09,125681.75,105968.19,105328.63,123034.51,133615.55,165651.36,153607.87,176782.82,187334.99,213431.18
CASANARE,VILLA NUEVA,4528307719,-7282314281,POINT (-7282314281 4528307719),Frontera Energy Colombia Corp Sucursal Colombia,CARUTO,CORCEL,6003.45,5321.48,5649.42,5455.15,5272.17,5048.52,5230.83,5007.74,4788.66,4664,4431.9,4442.11
CASANARE,VILLA NUEVA,4528307719,-7282314281,POINT (-7282314281 4528307719),GEOPARK COLOMBIA S.A.S.,CURUCUCÚ,LLA 34,5681.06,4785.93,5087.5,5441.61,1689.44,1024.61,0,0,0,0,0,0
CASANARE,VILLA NUEVA,4528307719,-7282314281,POINT (-7282314281 4528307719),GEOPARK COLOMBIA S.A.S.,GUACO,LLA 34,0,925.79,3592.55,4019.73,4338.32,4170.5,4117.27,4342.5,4032.83,3970.73,3747.52,3809.14
CASANARE,VILLA NUEVA,4528307719,-7282314281,POINT (-7282314281 4528307719),GEOPARK COLOMBIA S.A.S.,JACAMAR,LLA 34,0,0,0,0,0,0,4591.22,4184.14,5074.69,4954.52,4761.67,4733.2
CASANARE,VILLA NUEVA,4528307719,-7282314281,POINT (-7282314281 4528307719),GEOPARK COLOMBIA S.A.S.,JACANA,LLA 34,692157.1,665529.14,733628.56,711353.13,719622.05,722924.81,763981.65,792133.27,737755.29,781271.81,786624.84,831885.24
CASANARE,VILLA NUEVA,4528307719,-7282314281,POINT (-7282314281 4528307719),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,KITARO,CABRESTERO,0,0,0,0,0,0,8108.41,12478.55,17286.09,17072.65,18548.03,15584.91
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),COLOMBIA ENERGY DEVELOPMENT CO,BORAL,RIO VERDE,20741.38,17868.21,18984.8,17080.58,14821.33,15005.79,14704.32,14062.4,12080.55,17749.62,15862.22,15959.21
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),ECOPETROL S.A.,FLOREÑA,PIEDEMONTE,81697.32,88546.34,100368.33,96261.39,101166.54,46797.1,64626.71,99084.85,91987.32,87830.17,92704.65,80718.05
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),ECOPETROL S.A.,FLOREÑA MIRADOR,PIEDEMONTE,62599.94,70902.92,77575.36,71757.4,78506.47,54572.93,65559.5,75467.16,70631.5,52068.7,73658.27,44397.83
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),PERENCO COLOMBIA LIMITED,LA GLORIA NORTE,CASANARE,6495.15,2905.07,3478.02,3783.17,3586.79,3713.05,3505.43,3811.16,3588.82,2852.68,3822.66,3967.19
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),PERENCO COLOMBIA LIMITED,MORICHAL,CASANARE,4714.05,4253.08,4628.73,4487.66,4560.01,4236.62,4295.66,4169.66,2865.86,2745.21,2569.21,2898.81
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),ECOPETROL S.A.,PAUTO SUR,PIEDEMONTE,632669.73,559203.6,606317.89,594175.41,606946.44,542837.02,566798.56,549883.12,518175.84,512796.11,498818.19,504825.35
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),ECOPETROL S.A.,PAUTO SUR RECETOR,RECETOR,12638.25,10775.47,12473.77,12034.14,12831.86,11764.84,11776.98,11713.47,11526.09,13797.59,13116.12,12450.77
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),CANACOL ENERGY COLOMBIA SAS,RANCHO HERMOSO,RANCHO HERMOSO,11637.15,10829.22,11304.95,11043.79,11566.65,14774.39,16888.58,16407.22,11936.8,5421.2,5691.63,6231.56
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),COLOMBIA ENERGY DEVELOPMENT CO,TILODIRÁN,RIO VERDE,29423.62,26307.86,28063.89,23962.94,22556.41,23683.93,23228.49,22996.13,24050.2,27925.52,26676.71,24747.51
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),PERENCO COLOMBIA LIMITED,TOCARIA,CASANARE,5368.16,5305.73,6015.92,5843.6,6052.49,5724.26,6102.09,7879.26,7795.59,7736.86,7090.62,7162.24
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),EMERALD ENERGY PLC SUCURSAL COLOMBIA,VIGIA,CAMPO RICO,9607.17,9040.09,9556.3,9626.49,8592.52,8393.99,7441.83,7431.97,9652.68,10225.88,9651.14,9713.86
CASANARE,YOPAL,5242744761,-7225802857,POINT (-7225802857 5242744761),ECOPETROL S.A.,VOLCANERA,RECETOR,0,0,0,0,0,55,0,0,0,0,0,0
CAUCA,PIAMONTE,1054128816,-764443271,POINT (-764443271 1054128816),GRAN TIERRA ENERGY COLOMBIA GMBH SUCURSAL COLOMBIA,GUAYUYACO,GUAYUYACO,13383.95,13259.92,13045.3,12348.53,12171.2,10703.68,12449.25,1185.8,0,0,0,11215.38
CESAR,AGUACHICA,8248735219,-736227405,POINT (-736227405 8248735219),CARRAO ENERGY S.A. SUCURSAL COLOMBIA,MONO ARAÑA,VMM 2,13703.11,8546,5106.83,4095.33,0,0,0,0,0,0,0,0
CESAR,AGUACHICA,8248735219,-736227405,POINT (-736227405 8248735219),GRAN TIERRA COLOMBIA INC SUCURSAL,MONO ARAÑA,VMM 2,0,0,0,0,14165.17,16500.95,14894.34,13346.97,11953.1,11372.83,10913.86,13884.54
CESAR,AGUACHICA,8248735219,-736227405,POINT (-736227405 8248735219),CARRAO ENERGY S.A. SUCURSAL COLOMBIA,OSO PARDO,SANTA ISABEL,0,0,0,0,0,1859.12,4406.86,4067.41,4084.92,4042.14,3526.55,3732.36
CESAR,RIO DE ORO,8201070245,-7348750127,POINT (-7348750127 8201070245),"GRAN TIERRA ENERGY COLOMBIA, LLC",CHUIRA,MIDAS,5418.14,4871.72,5455.84,5140.2,5412.81,5231.17,5424.2,5252.75,5225.76,5384.8,5206.44,5369.03
CESAR,RIO DE ORO,8201070245,-7348750127,POINT (-7348750127 8201070245),"GRAN TIERRA ENERGY COLOMBIA, LLC",LOS ANGELES,TISQUIRAMA B,16943.06,15128.26,16026.2,15283.38,16291.03,17328.76,17405.62,16333.37,16030.99,16129.09,15952.65,12624.5
CESAR,RIO DE ORO,8201070245,-7348750127,POINT (-7348750127 8201070245),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,PIMIENTO,FORTUNA,0,0,0,0,0,230.38,0,0,0,0,0,0
CESAR,RIO DE ORO,8201070245,-7348750127,POINT (-7348750127 8201070245),"GRAN TIERRA ENERGY COLOMBIA, LLC",QUERUBÍN,TISQUIRAMA B,2906.82,2727.81,2468.7,2795.06,3041.62,2851.3,3131.63,1107.03,0,0,1690.8,3239.2
CESAR,RIO DE ORO,8201070245,-7348750127,POINT (-7348750127 8201070245),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,TOTUMAL,FORTUNA,7512.16,14844.95,13096.29,8126.59,7528.87,3947.47,7056.08,5600.74,3904.69,220.87,388.86,642.34
CESAR,RIO DE ORO,8201070245,-7348750127,POINT (-7348750127 8201070245),"GRAN TIERRA ENERGY COLOMBIA, LLC",TRONOS,TISQUIRAMA B,253.65,126.59,0,0,0,0,0,0,0,0,0,0
CESAR,SAN ALBERTO,7769815987,-7347218888,POINT (-7347218888 7769815987),"GRAN TIERRA ENERGY COLOMBIA, LLC",SANTA LUCÍA,TISQUIRAMA-A,0,0,0,0,0,1258.1,6399.14,6939.28,6376,5858.68,6344.74,6523.77
